,Duration,Run ID,Name,Status,LOC_f1,LOC_number,LOC_precision,LOC_recall,ORG_f1,ORG_number,ORG_precision,ORG_recall,PER_f1,PER_number,PER_precision,PER_recall,overall_accuracy,overall_f1,overall_precision,overall_recall,proj_ratio,slurm_job,pipeline_type,dataset,lang,task,eval_type,aligner,candidate_matching,candidate_selection
118,45.1s,da09994f6a374470b9bc3053986c1f65,abrasive-seal-388,FINISHED,0.183941605839416,837,0.2363977485928705,0.1505376344086021,0.1099706744868035,1139,0.3333333333333333,0.0658472344161545,0.2965061378659112,1414,0.4460227272727273,0.222065063649222,0.8392355694227769,0.2122835943940643,0.3522571819425444,0.1519174041297935,0.5501966119986428,448184,align_tgt,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,,
119,56.4s,a3fb536e89174151998315b58d38bea9,invincible-hawk-654,FINISHED,0.3527868852459016,970,0.4846846846846847,0.277319587628866,0.7626527050610822,1188,0.7916666666666666,0.7356902356902357,0.9367936375052324,1194,0.9364016736401674,0.9371859296482412,0.9516143417766678,0.7289719626168225,0.7925718290119131,0.6748210023866349,0.8788872264562075,448177,candidates,masakhaner2,hau,pipeline_eval,compare_to_original,awesome,argmax,ner
120,29.0s,b2312888c8e742319aa005fd3bd759f6,traveling-shrimp-676,FINISHED,0.5238095238095237,837,0.5507246376811594,0.4994026284348865,0.7101234567901236,1139,0.8115124153498872,0.6312554872695347,0.759584378359011,1414,0.7697893972403776,0.7496463932107497,0.939885595423817,0.6852776044915783,0.7270019854401059,0.6480825958702064,0.9487018684142208,448184,align_src,masakhaner2,sna,pipeline_eval,compare_to_original,awesome,,
121,57.4s,a7afe707b6f74ecda5aef66a13d951ad,suave-toad-137,FINISHED,0.5794094173982441,787,0.778969957081545,0.4612452350698856,0.4911591355599213,722,0.8445945945945946,0.3462603878116344,0.5875055383252105,1469,0.8413705583756346,0.4513274336283185,0.9525092036427047,0.5636042402826854,0.8232258064516129,0.4284754869039623,0.6769426371947381,448183,backtrans_candidates,masakhaner2,nya,pipeline_eval,compare_to_original,simalign,argmax,ner
122,49.2s,043b6f581f5641c3924f71ed79282642,sedate-rat-154,FINISHED,0.5856918238993711,1400,0.6512237762237763,0.5321428571428571,0.6208476517754868,432,0.6145124716553289,0.6273148148148148,0.787962962962963,1051,0.7673579801623084,0.8097050428163654,0.9711150107239352,0.6695355926125157,0.6930215293244246,0.6475893166840098,0.945571603240104,448178,align_src,masakhaner2,ibo,pipeline_eval,compare_to_original,simalign,,
123,7.2min,5aca3b77e10b4156a66e71f5d19707ef,efficient-fish-102,FINISHED,0.5180863477246207,536,0.6915887850467289,0.4141791044776119,0.6149425287356322,362,0.6407185628742516,0.5911602209944752,0.6636155606407321,456,0.69377990430622,0.6359649122807017,0.9692868570829072,0.5982694684796044,0.6766076421248836,0.5361890694239291,0.8314717294900217,448188,candidates,masakhaner2,wol,pipeline_eval,compare_to_original,simalign,argmax,dummy
124,31.4s,4454b4bdef1c48d7afc94ac75c7402e3,blushing-whale-219,FINISHED,0.5378346915017462,837,0.5244040862656073,0.5519713261648745,0.736441484300666,1139,0.8037383177570093,0.6795434591747147,0.7117726657645468,1414,0.682230869001297,0.743988684582744,0.939625585023401,0.6753246753246753,0.6757235676314235,0.6749262536873156,1.0272373847246938,448184,align_src,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,,
125,42.3s,4acdc762c46349e39776a546d7aafa35,adventurous-lark-996,FINISHED,0.5696068012752392,536,0.6617283950617284,0.5,0.4930417495029821,362,0.3850931677018633,0.6850828729281768,0.5625625625625625,456,0.5174953959484346,0.6162280701754386,0.9665329031919636,0.5410726408689749,0.5006281407035176,0.5886262924667651,0.9746152729384436,448188,model_transfer,masakhaner2,wol,pipeline_eval,compare_to_original,,,
126,7.2min,93467f0bff544bbfa0e6be38cd978a91,delightful-gnu-505,FINISHED,0.7755102040816327,1924,0.8831341301460823,0.6912681912681913,0.5714285714285714,628,0.5363128491620112,0.6114649681528662,0.947549441100602,1180,0.961605584642234,0.9338983050847458,0.9622306023955138,0.7932394366197184,0.836104513064133,0.7545551982851019,0.9368943972767656,448185,candidates,masakhaner2,swa,pipeline_eval,compare_to_original,awesome,argmax,dummy
127,41.5s,49668e9aa02b48768a94d5705f96a6d9,upbeat-bat-450,FINISHED,0.3030088495575221,1593,0.3474025974025974,0.268675455116133,0.3227176220806794,685,0.5914396887159533,0.2218978102189781,0.6261448792672771,712,0.7689161554192229,0.5280898876404494,0.9148496672022034,0.3848631239935587,0.4833164812942366,0.3197324414715719,0.8108132781958286,448179,align_tgt,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,,
128,1.1min,82d960f45e2b40438c00f382b7f0ad06,intelligent-rook-927,FINISHED,0.5170399221032131,1400,0.8119266055045872,0.3792857142857143,0.4308943089430895,432,0.5196078431372549,0.3680555555555556,0.4819401444788441,1051,0.5264937993235626,0.4443387250237868,0.960586056098716,0.4892177589852008,0.6264212236058473,0.4013180714533472,0.7932505112697685,448178,backtrans_candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,awesome,argmax,ner
129,49.8s,69f1a9bdcb374a8bbb0e55387e49e0ba,orderly-goose-813,FINISHED,0.1710914454277286,837,0.4833333333333333,0.1039426523297491,0.2661179698216735,1139,0.6081504702194357,0.170324846356453,0.3877862595419847,1414,0.691470054446461,0.2694483734087694,0.8832293291731669,0.2981981981981982,0.6304761904761905,0.1952802359882006,0.4448050727238549,448184,backtrans_candidates,masakhaner2,sna,pipeline_eval,compare_to_original,awesome,argmax,ner
130,3.3min,f69f3a42c6ce4bd29632451a98a8f339,thundering-fox-85,FINISHED,0.6246851385390427,248,0.8322147651006712,0.5,0.4015852047556142,465,0.5205479452054794,0.3268817204301075,0.8785211267605634,614,0.9559386973180076,0.8127035830618893,0.9561130874368096,0.6768558951965066,0.8047767393561787,0.5840241145440844,0.7877354656722125,448186,backtrans_candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,awesome,argmax,dummy
131,50.1s,ed5116e443f44be38921dfd37ce9b22a,unique-hound-391,FINISHED,0.327445652173913,1593,0.3567727609178386,0.3025737602008788,0.3224446786090622,685,0.5795454545454546,0.2233576642335766,0.5794995964487489,712,0.681214421252372,0.5042134831460674,0.9159016142605768,0.3873733437256431,0.4640522875816993,0.3324414715719063,0.8403644627805702,448179,align_tgt,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,,
132,57.6s,7a68bfbca57a4745a1baf35f59b51b2d,indecisive-robin-335,FINISHED,0.7986050566695728,1924,0.9057350032959788,0.7141372141372141,0.6841294298921416,628,0.6626865671641791,0.7070063694267515,0.9586206896551724,1180,0.975438596491228,0.9423728813559322,0.9669591043201312,0.8301459130188412,0.8806732792305381,0.785101822079314,0.9238261340359056,448185,candidates,masakhaner2,swa,pipeline_eval,compare_to_original,simalign,argmax,ner
133,37.5s,0aed8a43226c4b87b0dacf98862d042a,peaceful-asp-820,FINISHED,0.1252699784017278,415,0.6041666666666666,0.0698795180722891,0.0775193798449612,347,0.375,0.0432276657060518,0.3421052631578947,206,0.5306122448979592,0.2524271844660194,0.9448375451263538,0.1663778162911611,0.5161290322580645,0.0991735537190082,0.646879369986016,448182,align_tgt,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,,
134,46.6s,ec1aedea95974e05a81750dc7a5d5231,peaceful-turtle-8,FINISHED,0.6329113924050633,248,0.8503401360544217,0.5040322580645161,0.4015957446808511,465,0.5261324041811847,0.3247311827956989,0.734290843806104,614,0.818,0.6661237785016286,0.9529301628908444,0.6059265811587793,0.7334047109207709,0.5162019593067069,0.7707771562440237,448186,backtrans_candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,simalign,argmax,ner
135,28.9s,67e4503598e84055aa2d2f021bfec0ae,omniscient-crab-449,FINISHED,0.5513433934486567,1593,0.6663701067615658,0.4701820464532329,0.641025641025641,685,0.7731958762886598,0.5474452554744526,0.8840082361015784,712,0.8644295302013423,0.904494382022472,0.9495639201285287,0.6616766467065869,0.7510620220900595,0.591304347826087,0.8503286137178757,448179,align_src,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,,
136,28.5s,a85687eaab3448ec8c50e8590e7ed29d,painted-roo-214,FINISHED,0.1404255319148936,415,0.6,0.0795180722891566,0.0824742268041237,347,0.3902439024390244,0.0461095100864553,0.3559870550161812,206,0.5339805825242718,0.2669902912621359,0.9455234657039712,0.1782347900599828,0.5226130653266332,0.1074380165289256,0.6476714874512403,448182,align_tgt,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,,
137,37.5s,73aa187ada334fc4af0084d28657e002,sincere-cat-720,FINISHED,0.5701133144475921,1593,0.6539398862713242,0.5053358443188951,0.636986301369863,685,0.7701863354037267,0.5430656934306569,0.834794335805799,712,0.8028534370946823,0.8693820224719101,0.9485119730701552,0.6560730593607307,0.7227364185110664,0.6006688963210702,0.8685495898583148,448179,align_src,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,,
138,2.0min,649eade422964236aeca15ff029ab617,wise-midge-204,FINISHED,0.1336441336441336,837,0.1911111111111111,0.1027479091995221,0.1293768545994065,1139,0.1996336996336996,0.0956979806848112,0.2651053864168617,1414,0.3925104022191401,0.2001414427157001,0.8360634425377015,0.1871940473859408,0.2783925451368666,0.1410029498525074,0.5981359196672228,448184,backtrans_candidates,masakhaner2,sna,pipeline_eval,compare_to_original,awesome,argmax,dummy
139,28.7s,8f95686397d04c6cb8c3aa184b6c4f96,languid-grub-765,FINISHED,0.3444816053511706,415,0.5628415300546448,0.2481927710843373,0.4486956521739131,347,0.5657894736842105,0.3717579250720461,0.4882629107981221,206,0.4727272727272727,0.5048543689320388,0.953537906137184,0.4202626641651032,0.5324881141045958,0.3471074380165289,0.8209989328034147,448182,align_src,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,,
140,4.0min,3210e5e34b6741a3878ad6a13f8502a4,selective-stag-444,FINISHED,0.5391849529780564,787,0.7034764826175869,0.4371029224904701,0.4609523809523809,722,0.7378048780487805,0.335180055401662,0.6381692573402418,1469,0.872491145218418,0.5030633083730429,0.9504553381127688,0.5708746230073244,0.7962740384615384,0.4449294828744123,0.7104055779265864,448183,backtrans_candidates,masakhaner2,nya,pipeline_eval,compare_to_original,simalign,argmax,dummy
141,14.9min,3c458fe146ac40bd8f067496e5f480d4,respected-conch-64,FINISHED,0.3047619047619048,411,0.4383561643835616,0.2335766423357664,0.4345403899721448,230,0.6046511627906976,0.3391304347826087,0.5882352941176471,296,0.7360406091370558,0.4898648648648648,0.9672387752299876,0.4304993252361673,0.5853211009174312,0.3404482390608324,0.798296688382193,448176,backtrans_candidates,masakhaner2,fon,pipeline_eval,compare_to_original,simalign,argmax,dummy
142,31.0s,6efaf6fef3b24c4683cd82f3afa1d5f4,enchanting-tern-123,FINISHED,0.3763955342902711,415,0.5566037735849056,0.2843373493975903,0.4486301369863014,347,0.5527426160337553,0.377521613832853,0.4916467780429594,206,0.4835680751173709,0.5,0.9563537906137184,0.4319018404907975,0.5317220543806647,0.3636363636363636,0.8302099433281814,448182,align_src,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,,
143,55.3s,f22b23c510254dc9ac12c22256740fa6,legendary-fox-564,FINISHED,0.3920776071139855,1593,0.5505107832009081,0.3044569993722536,0.3772819472616633,685,0.6179401993355482,0.2715328467153284,0.6243654822335025,712,0.7851063829787234,0.5182584269662921,0.9290987682656262,0.4480827229642395,0.6295399515738499,0.3478260869565217,0.7284839768732387,448179,backtrans_candidates,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,argmax,ner
144,47.9s,09771f87cc914aad9deb1852fe91039a,salty-stork-841,FINISHED,0.1816406249999999,837,0.4973262032085561,0.1111111111111111,0.2760989010989011,1139,0.6340694006309149,0.1764705882352941,0.3929113924050633,1414,0.6916221033868093,0.2743988684582744,0.8837753510140406,0.3061728395061728,0.64037558685446,0.2011799410029498,0.4465844286064256,448184,backtrans_candidates,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,argmax,ner
145,53.6s,a8d63c25bbf74b03b3e1809abb4cb311,inquisitive-snake-26,FINISHED,0.699290780141844,787,0.7913322632423756,0.6264294790343075,0.7448494453248811,722,0.8703703703703703,0.6509695290858726,0.7212097712291585,1469,0.8378378378378378,0.6330837304288631,0.9694439062197248,0.7210055227575699,0.8328200615926089,0.6356615177971793,0.8421942110177413,448183,candidates,masakhaner2,nya,pipeline_eval,compare_to_original,awesome,argmax,ner
146,43.2s,516cc285008a4ea48c80f526bed5a863,peaceful-robin-481,FINISHED,0.1388286334056399,415,0.6956521739130435,0.0771084337349397,0.1034482758620689,347,0.3559322033898305,0.0605187319884726,0.4527027027027027,206,0.7444444444444445,0.3252427184466019,0.9481949458483756,0.2063628546861565,0.6153846153846154,0.1239669421487603,0.6578411349083682,448182,backtrans_candidates,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,argmax,ner
147,3.1min,fca115c77389472fb488d87fb4b145de,dapper-zebra-613,FINISHED,0.615,248,0.8092105263157895,0.4959677419354839,0.3979057591623037,465,0.5083612040133779,0.3268817204301075,0.875219683655536,614,0.950381679389313,0.8110749185667753,0.9552892716719716,0.6715899218071243,0.7928205128205128,0.5825169555388093,0.7938193249187223,448186,backtrans_candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,simalign,argmax,dummy
148,1.5min,604ca31d780242a498abc24219d6821b,adaptable-lark-964,FINISHED,0.5718799368088469,411,0.8153153153153153,0.4403892944038929,0.6844660194174756,230,0.7747252747252747,0.6130434782608696,0.802013422818792,296,0.7966666666666666,0.8074324324324325,0.9825621309899768,0.6837294332723949,0.796875,0.5987193169690501,0.8792842924357581,448176,candidates,masakhaner2,fon,pipeline_eval,compare_to_original,awesome,argmax,ner
149,34.0s,89068c769d264ef3bb9ac58b770c14f0,flawless-tern-894,FINISHED,0.7417840375586854,248,0.8876404494382022,0.6370967741935484,0.6947791164658634,465,0.6516007532956686,0.7440860215053764,0.7784431137724551,614,0.8198198198198198,0.741042345276873,0.9653622917056732,0.7402547279042841,0.7587025316455697,0.7226827430293896,0.9298360107095042,448186,candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,awesome,argmax,ner
150,2.3min,391da239392147ffb074a44eeb79325f,masked-asp-26,FINISHED,0.1403238242097147,837,0.1978260869565217,0.1087216248506571,0.125,1139,0.1940850277264325,0.0921861281826163,0.2845109967243799,1414,0.4204702627939142,0.214992927864215,0.8399115964638586,0.1955416503715291,0.2900232018561485,0.1474926253687315,0.597098106192861,448184,backtrans_candidates,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,argmax,dummy
151,8.7min,11f0fceb1d9348508139ba713b06693f,secretive-ray-583,FINISHED,0.6535087719298246,773,0.7512605042016807,0.5782664941785253,0.7138863000931965,540,0.7185741088180112,0.7092592592592593,0.8306709265175719,840,0.896551724137931,0.7738095238095238,0.968018068887634,0.7388916625062407,0.7987048030221263,0.6874129122155133,0.8688513083102634,448181,candidates,masakhaner2,luo,pipeline_eval,compare_to_original,awesome,argmax,dummy
152,2.0min,be06679e530d4760beb6cc44008d4904,clumsy-shrew-628,FINISHED,0.1350210970464135,415,0.5423728813559322,0.0771084337349397,0.0904761904761904,347,0.2602739726027397,0.0547550432276657,0.3270440251572327,206,0.4642857142857143,0.2524271844660194,0.946173285198556,0.16996699669967,0.4221311475409836,0.1064049586776859,0.6663805475822477,448182,backtrans_candidates,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,argmax,dummy
153,3.4min,7bd80a063fc949b5bf60cc0d352db244,peaceful-shark-837,FINISHED,0.2655410590943975,1593,0.3415597235932873,0.2172002510985561,0.3145631067961165,685,0.4695652173913043,0.2364963503649635,0.6260434056761268,712,0.7716049382716049,0.526685393258427,0.918177645168694,0.365328920148945,0.4788503253796095,0.2953177257525083,0.7642479767311985,448179,backtrans_candidates,masakhaner2,kin,pipeline_eval,compare_to_original,awesome,argmax,dummy
154,47.0s,fa50e33ea3554344b6b267952a62b57d,marvelous-skunk-715,FINISHED,0.3673780487804877,837,0.5073684210526316,0.2879330943847072,0.4768280123583934,1139,0.5765877957658779,0.4064969271290606,0.6236641221374046,1414,0.6774461028192371,0.5777934936350778,0.9236609464378576,0.5178753830439223,0.6123188405797102,0.4486725663716814,0.7917720839040636,448184,candidates,masakhaner2,sna,pipeline_eval,compare_to_original,awesome,argmax,ner
155,45.3s,cc2fe7ea08924cf5be28b616bb494abb,secretive-bear-809,FINISHED,0.6642011834319527,773,0.7754749568221071,0.5808538163001293,0.7259120673526661,540,0.7334593572778828,0.7185185185185186,0.696748506967485,840,0.7871064467766117,0.625,0.963500846979108,0.6934826883910388,0.7673239436619719,0.6326056665118439,0.8352065326878758,448181,candidates,masakhaner2,luo,pipeline_eval,compare_to_original,simalign,argmax,ner
156,37.0s,4e351d7e56b741bd9c496fd1ce5bcbde,bustling-squid-28,FINISHED,0.585792349726776,590,0.8246153846153846,0.4542372881355932,0.5115712545676006,573,0.8467741935483871,0.3664921465968586,0.7967953386744355,791,0.9398625429553265,0.6915297092288243,0.9268664069147744,0.6593760051463493,0.8874458874458875,0.5245649948822927,0.6350549709968974,448180,align_tgt,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,,
157,51.5s,e907e85de7c945fdbb0c5669eeb43b72,gregarious-bug-631,FINISHED,0.1538461538461538,415,0.6792452830188679,0.0867469879518072,0.0987654320987654,347,0.3448275862068966,0.0576368876080691,0.4421768707482993,206,0.7386363636363636,0.3155339805825243,0.9481949458483756,0.2073693230505569,0.6080402010050251,0.125,0.6580656141900346,448182,backtrans_candidates,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,argmax,ner
158,27.0s,36c5ecb687cc4afc890745b712cedb94,placid-koi-602,FINISHED,0.595289079229122,590,0.8081395348837209,0.4711864406779661,0.5072815533980582,573,0.8326693227091634,0.3647469458987784,0.7904278462654097,791,0.9268707482993196,0.6890012642225032,0.926508128442832,0.657953458718521,0.8723584108199492,0.5281473899692938,0.6470946310535546,448180,align_tgt,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,,
159,4.3min,f53413476e8e4b3ba0b410f67a7806c5,abrasive-boar-207,FINISHED,0.7333333333333334,787,0.8085758039816233,0.6709021601016518,0.7541984732824428,722,0.8401360544217688,0.6842105263157895,0.8079819277108434,1469,0.9039595619208088,0.730428863172226,0.9728153458632048,0.7750647428782834,0.8628500823723229,0.703492276695769,0.8855706929236343,448183,candidates,masakhaner2,nya,pipeline_eval,compare_to_original,awesome,argmax,dummy
160,1.1min,7f58dd5c8e724ccfa639656ef13ea3fb,tasteful-crab-808,FINISHED,0.4201091192517536,1593,0.5539568345323741,0.3383553044569993,0.382,685,0.6063492063492063,0.2788321167883211,0.6227848101265822,712,0.7801268498942917,0.5182584269662921,0.9296151786397368,0.46263944432751,0.6240772288472459,0.3675585284280936,0.745906508356173,448179,backtrans_candidates,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,argmax,ner
161,7.6min,03572580fbec44dc9ab4ad5cbb5babd1,amazing-elk-860,FINISHED,0.7965367965367967,1924,0.8955223880597015,0.7172557172557172,0.5695364238410596,628,0.5294117647058824,0.6162420382165605,0.9398625429553265,1180,0.9529616724738676,0.9271186440677966,0.963188026338928,0.8000559284116332,0.8365497076023392,0.7666130760986066,0.9444460920562888,448185,candidates,masakhaner2,swa,pipeline_eval,compare_to_original,simalign,argmax,dummy
162,55.5s,04deebc638e34078bde55de2fded87c9,zealous-goose-437,FINISHED,0.625,1326,0.8864265927977839,0.4826546003016591,0.396694214876033,240,0.5853658536585366,0.3,0.7905759162303665,442,0.937888198757764,0.6832579185520362,0.9218276098229136,0.6387401574803149,0.8688946015424165,0.5049800796812749,0.6400088007230865,448175,align_tgt,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,,
163,29.8s,745b972fc9f24e7c91d785c044d458d2,adventurous-skink-59,FINISHED,0.7685185185185185,590,0.8469387755102041,0.7033898305084746,0.7463271302644467,573,0.8504464285714286,0.6649214659685864,0.8773087071240104,791,0.9172413793103448,0.8407079646017699,0.9558869631421022,0.8078518108930053,0.8785327720986169,0.7476970317297851,0.8430358829084043,448180,align_src,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,,
164,3.4min,1bdd9e653c6a46b4bfd9818e7d8417f5,defiant-fawn-529,FINISHED,0.7031963470319634,248,0.8105263157894737,0.6209677419354839,0.6981677917068467,465,0.6328671328671329,0.7784946236559139,0.946843853820598,614,0.9661016949152542,0.9283387622149836,0.9704175248080884,0.8107502799552071,0.8032544378698225,0.8183873398643556,0.9764223560910305,448186,candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,awesome,argmax,dummy
165,40.5s,b633ce52b800414b94962566766b2999,charming-shrike-548,FINISHED,0.890895021924168,1924,0.8842805939580133,0.8976091476091476,0.6885017421602788,628,0.6121437422552665,0.7866242038216561,0.967741935483871,1180,0.9569179784589892,0.9788135593220338,0.9756931553957678,0.876997012599039,0.8510209226115453,0.904608788853162,1.045868479192961,448185,model_transfer,masakhaner2,swa,pipeline_eval,compare_to_original,,,
166,1.0min,95667ca113c94ece94b292d64aa54b9a,adorable-cow-523,FINISHED,0.6827195467422097,787,0.7712,0.6124523506988564,0.745253164556962,722,0.8690036900369004,0.6523545706371191,0.7173322993408299,1469,0.8333333333333334,0.6296800544588155,0.9689207517922884,0.7147478591817318,0.8247694334650857,0.6306245802552048,0.8443137254901969,448183,candidates,masakhaner2,nya,pipeline_eval,compare_to_original,simalign,argmax,ner
167,9.6min,13b6e66d4126418ab76ec67573402bd9,rogue-mouse-871,FINISHED,0.5867158671586716,1400,0.828125,0.4542857142857143,0.5152722443559097,432,0.6043613707165109,0.449074074074074,0.8299180327868853,1051,0.8990011098779135,0.7706945765937203,0.9722570401938664,0.6730966550379643,0.8241206030150754,0.5688518903919528,0.8205861589630506,448178,backtrans_candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,awesome,argmax,dummy
168,30.8s,7fd9e2a63d1943399bb1772a01426ff5,blushing-wolf-222,FINISHED,0.7549909255898366,590,0.8125,0.7050847457627119,0.7411764705882353,573,0.8456375838926175,0.6596858638743456,0.8323699421965318,791,0.8459530026109661,0.8192161820480405,0.9511397733888663,0.783908670834466,0.8359420289855073,0.7379733879222109,0.8685552407932013,448180,align_src,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,,
169,2.4min,80a517ce93014f538222d59a7765955c,welcoming-hare-794,FINISHED,0.5222363405336722,837,0.5576662143826323,0.4910394265232975,0.6863398381722989,1139,0.7494802494802495,0.6330114135206322,0.766993820428935,1414,0.7890800299177263,0.7461103253182461,0.9469838793551744,0.680672268907563,0.7203557312252964,0.6451327433628319,0.9258131227674372,448184,candidates,masakhaner2,sna,pipeline_eval,compare_to_original,awesome,argmax,dummy
170,2.1min,cd103d38ff2c4425a5d236e24d9da2cf,sneaky-finch-835,FINISHED,0.1493775933609958,415,0.5373134328358209,0.0867469879518072,0.0902612826603325,347,0.2567567567567567,0.0547550432276657,0.3481012658227848,206,0.5,0.2669902912621359,0.9462815884476534,0.1804757998359311,0.4382470119521912,0.1136363636363636,0.6644936336203725,448182,backtrans_candidates,masakhaner2,mos,pipeline_eval,compare_to_original,simalign,argmax,dummy
171,1.0min,6afb8876ae3f4f7589a534ac4082b0e1,able-duck-986,FINISHED,0.761904761904762,248,0.8704663212435233,0.6774193548387096,0.6824457593688362,465,0.6302367941712204,0.7440860215053764,0.7756849315068494,614,0.8176895306859205,0.737785016286645,0.964575922111964,0.7373236751810903,0.746141975308642,0.7287113790504898,0.9461512717536812,448186,candidates,masakhaner2,tsn,pipeline_eval,compare_to_original,simalign,argmax,ner
172,1.1min,fe55d01de7604167a4f6214097487cbd,intrigued-elk-713,FINISHED,0.6391158097068718,1326,0.8807947019867549,0.5015082956259427,0.4,240,0.5692307692307692,0.3083333333333333,0.7859922178988327,442,0.9209726443768996,0.6855203619909502,0.9231973388122492,0.6468032278088144,0.8583196046128501,0.5189243027888446,0.6558596165739022,448175,align_tgt,masakhaner2,ewe,pipeline_eval,compare_to_original,simalign,,
173,56.7s,776c0a75b47c4043ad9c763eea9ae4f4,burly-lamb-161,FINISHED,0.5881081081081081,590,0.8119402985074626,0.4610169491525424,0.6000000000000001,573,0.8422712933753943,0.4659685863874345,0.7012791572610986,791,0.8661710037174721,0.5891276864728192,0.9320166599489452,0.6393129770992367,0.8445378151260504,0.5143295803480041,0.6512258869553487,448180,backtrans_candidates,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,argmax,ner
174,47.1s,c22c13ff1ee0490a932f7faac0cebaf6,awesome-seal-219,FINISHED,0.492512479201331,415,0.7956989247311828,0.3566265060240964,0.4285714285714286,347,0.5418502202643172,0.3544668587896253,0.6666666666666666,206,0.6836734693877551,0.6504854368932039,0.9643682310469314,0.5136334812935954,0.6650246305418719,0.4183884297520661,0.8237497240008833,448182,candidates,masakhaner2,mos,pipeline_eval,compare_to_original,awesome,argmax,ner
175,1.1min,82301bb00cb5468aa175078f74a29a7e,gifted-panda-24,FINISHED,0.3770739064856712,837,0.5112474437627812,0.2986857825567503,0.4810644831115659,1139,0.5766871165644172,0.4126426690079016,0.6246200607902735,1414,0.6748768472906403,0.5813295615275813,0.9237909516380656,0.5216508795669824,0.6114195083267249,0.4548672566371681,0.7957940536620742,448184,candidates,masakhaner2,sna,pipeline_eval,compare_to_original,simalign,argmax,ner
176,1.6min,ccf07242fdea432a8917dd1c8d45e939,stylish-mouse-340,FINISHED,0.5251450676982592,1400,0.812874251497006,0.3878571428571428,0.4324324324324324,432,0.5194805194805194,0.3703703703703703,0.4840698869475848,1051,0.5262569832402234,0.4481446241674595,0.9607114007966352,0.4938998737904922,0.6274719401389631,0.4072147069025321,0.796091424495826,448178,backtrans_candidates,masakhaner2,ibo,pipeline_eval,compare_to_original,simalign,argmax,ner
177,34.2s,26122b8499e042d0ab9909ba7fc7e363,wise-robin-836,FINISHED,0.5852090032154341,590,0.7959183673469388,0.4627118644067796,0.6085997794928336,573,0.8263473053892215,0.4816753926701571,0.7988422575976846,791,0.934010152284264,0.6978508217446271,0.9357337990953468,0.6834264432029794,0.8682965299684543,0.5634595701125895,0.6813722514501551,448180,backtrans_candidates,masakhaner2,lug,pipeline_eval,compare_to_original,awesome,argmax,dummy
178,50.7s,94cd0fe9e01c4a2f85d75456f41d3b31,crawling-koi-596,FINISHED,0.7470747074707471,1326,0.9263392857142856,0.6259426847662142,0.5813953488372092,240,0.6578947368421053,0.5208333333333334,0.8765571913929786,442,0.8775510204081632,0.8755656108597285,0.9459446238137168,0.7592644978783593,0.8788474132285528,0.6683266932270916,0.7925681461395742,448175,align_src,masakhaner2,ewe,pipeline_eval,compare_to_original,awesome,,
179,3.4min,5bc5850e5a0b4f1da062fbf2c1d2ec35,abundant-turtle-555,FINISHED,0.2715678919729932,1593,0.3373718546132339,0.2272441933458882,0.3130434782608695,685,0.4628571428571428,0.2364963503649635,0.6019900497512437,712,0.7348178137651822,0.5098314606741573,0.9171065718001684,0.3615243529651518,0.4627021387584767,0.2966555183946488,0.7755863847810157,448179,backtrans_candidates,masakhaner2,kin,pipeline_eval,compare_to_original,simalign,argmax,dummy
180,37.8s,266c7ed7ee4f40bf95d7d4dda6f5b428,gregarious-ray-880,FINISHED,0.6004273504273504,590,0.8121387283236994,0.4762711864406779,0.5986547085201794,573,0.8369905956112853,0.4659685863874345,0.7022556390977445,791,0.8664192949907236,0.5903919089759798,0.9325540776568588,0.6428119062697911,0.8430232558139535,0.5194472876151485,0.6573047349251315,448180,backtrans_candidates,masakhaner2,lug,pipeline_eval,compare_to_original,simalign,argmax,ner
