,Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,LOC_f1,LOC_number,LOC_precision,LOC_recall,ORG_f1,ORG_number,ORG_precision,ORG_recall,PER_f1,PER_number,PER_precision,PER_recall,overall_accuracy,overall_f1,overall_precision,overall_recall,proj_ratio,slurm_job,pipeline_type,dataset,lang,task,eval_type,aligner,Unnamed: 0,candidate_matching,candidate_selection
243,,1.3min,9fcb520dd7724cc688b51be9c90c58d1,brawny-moth-604,,,,FINISHED,0.4351961950059452,436.0,0.4518518518518518,0.4197247706422018,0.2209302325581395,383.0,0.4285714285714285,0.1488250652741514,0.4892086330935252,422.0,0.6227106227106227,0.4028436018957346,0.7102390493298328,0.3996101364522417,0.5055487053020962,0.330378726833199,0.66435,450759.0,backtrans_candidates,xtreme,ta,pipeline_eval,compare_to_original,simalign,243.0,argmax,dummy
244,,1.4min,c9302e2127084eceb28be92ae26ff287,fortunate-sheep-682,,,,FINISHED,0.3436754176610979,334.0,0.2857142857142857,0.4311377245508982,0.2709677419354839,323.0,0.4436619718309859,0.1950464396284829,0.5472222222222223,363.0,0.5518207282913166,0.5426997245179064,0.5894171474040183,0.3994068215521502,0.4027916251246261,0.396078431372549,0.986,450764.0,model_transfer,xtreme,ur,pipeline_eval,compare_to_original,,244.0,,
245,,2.5min,dc26d14ee17c489a8b8188e7d80428e2,adorable-newt-80,,,,FINISHED,0.4534958306606799,5888.0,0.6119446047316792,0.3602241847826087,0.2843655589123867,3875.0,0.52990851513019,0.1943225806451612,0.4170581857607517,4129.0,0.8213523131672598,0.2794865584887382,0.7488103373299373,0.3991280221957987,0.6401780038143674,0.2899510509645839,0.4531103742810096,450736.0,align_tgt,xtreme,et,pipeline_eval,compare_to_original,simalign,245.0,,
246,,2.7min,dee5e076f1cb458694141f59d221e131,bold-skink-105,,,,FINISHED,0.5460765004664663,4560.0,0.5177904462355023,0.5776315789473684,0.4029363784665579,4074.0,0.60068093385214,0.3031418753068237,0.1926159129937034,3543.0,0.195355587808418,0.1899520180637877,0.7040315340590282,0.3990336042169998,0.4289761994710994,0.3729982754372998,0.8819671825396826,450757.0,candidates,xtreme,ru,pipeline_eval,compare_to_original,simalign,246.0,argmax,ner
247,,1.4min,4740ebee05364663b84eca63eb8ac00e,able-eel-415,,,,FINISHED,0.1748768472906404,367.0,0.1595505617977528,0.1934604904632152,0.2884615384615384,375.0,0.5172413793103449,0.2,0.7252747252747253,373.0,0.7436619718309859,0.707774798927614,0.5701395982294859,0.3980582524271844,0.4338624338624338,0.3677130044843049,0.8646333333333334,450753.0,candidates,xtreme,ms,pipeline_eval,compare_to_original,awesome,247.0,argmax,ner
248,,2.7min,591257f9a8394dcfb2b8834b1fc0f0f7,awesome-steed-149,,,,FINISHED,0.5532511772367499,4560.0,0.5093156244235381,0.6054824561403509,0.3802617058174365,4074.0,0.5315116791538123,0.2960235640648012,0.1956031567080045,3543.0,0.1953278919223191,0.1958791984194185,0.7028532151273706,0.3980358667805295,0.414569065196122,0.3827707974049437,0.934433412698413,450757.0,candidates,xtreme,ru,pipeline_eval,compare_to_original,simalign,248.0,argmax,dummy
249,,1.9min,bc19eeb6453a413a90b3256452330b5b,redolent-shrew-504,,,,FINISHED,0.5552971816575203,4560.0,0.4821515102568244,0.6546052631578947,0.4479707049130302,4074.0,0.5919354838709677,0.36033382425135,0.1797195253505933,3543.0,0.145451370700192,0.2351114874400225,0.7447957580518461,0.3978174976481656,0.367134324211696,0.4340970682434097,1.2363302380952377,450757.0,model_transfer,xtreme,ru,pipeline_eval,compare_to_original,,249.0,,
250,,1.4min,9d297657b9e1442ca6f73dfe6d41cda1,brawny-stag-227,,,,FINISHED,0.1742331288343558,367.0,0.1584821428571428,0.1934604904632152,0.2879078694817659,375.0,0.5136986301369864,0.2,0.7242798353909465,373.0,0.7415730337078652,0.707774798927614,0.5701395982294859,0.3970944309927361,0.431578947368421,0.3677130044843049,0.8696333333333334,450753.0,candidates,xtreme,ms,pipeline_eval,compare_to_original,simalign,250.0,argmax,ner
251,,3.1min,eb75c7d0717b48638ab83f5d7cf47448,brawny-eel-903,,,,FINISHED,0.390530303030303,5855.0,0.4382571732199787,0.3521776259607173,0.3217321571772253,4319.0,0.5234864300626305,0.2322296827969437,0.4720946416144746,4249.0,0.5776566757493188,0.3991527418216051,0.7770685666926436,0.3970809007506255,0.4981688814481532,0.3300977605213894,0.6761740823065826,450750.0,candidates,xtreme,ko,pipeline_eval,compare_to_original,simalign,251.0,argmax,ner
252,,3.7min,d20bc034c216481f999fca62e886cab9,bemused-auk-972,,,,FINISHED,0.3924374041900868,4985.0,0.5402743580724587,0.3081243731193581,0.2862286228622862,3885.0,0.4760479041916167,0.2046332046332046,0.4985915492957747,4499.0,0.8424114225277631,0.3540786841520338,0.6156005468772726,0.3969048702776513,0.6127420362273579,0.2935148477821827,0.4926515807077342,450740.0,backtrans_candidates,xtreme,fr,pipeline_eval,compare_to_original,simalign,252.0,argmax,ner
253,,2.5min,ca6ecd9e1d10434cb526c887f3ebed69,wise-finch-988,,,,FINISHED,0.4422771603538217,4725.0,0.4764231614952358,0.4126984126984127,0.2022832679272208,3576.0,0.2793103448275862,0.1585570469798657,0.5070558050032071,3959.0,0.69433465085639,0.399343268502147,0.5691133530057009,0.3967086156824782,0.4878571428571429,0.334257748776509,0.6800541294816296,450735.0,backtrans_candidates,xtreme,es,pipeline_eval,compare_to_original,simalign,253.0,argmax,dummy
254,,1.4min,bc4f85beba7a456cb210e93f55998b17,mysterious-gull-944,,,,FINISHED,0.4516129032258064,443.0,0.5013774104683195,0.4108352144469526,0.2042553191489361,354.0,0.4137931034482758,0.135593220338983,0.4654654654654654,407.0,0.5984555984555985,0.3808353808353808,0.6964471532629701,0.3964984552008239,0.521680216802168,0.3197674418604651,0.5942583333333334,450751.0,align_tgt,xtreme,ml,pipeline_eval,compare_to_original,simalign,254.0,,
255,,2.1min,c0781f558b19439eb147193fe9e8e11c,enchanting-shrew-334,,,,FINISHED,0.443519228662211,5160.0,0.5102092261154525,0.3922480620155039,0.2495472654835204,4142.0,0.4992753623188405,0.1663447609850314,0.4467680608365018,4396.0,0.5542452830188679,0.3742038216560509,0.7369764229355436,0.3959478489983192,0.5241130487071557,0.3181486348372025,0.620633449134199,450741.0,align_tgt,xtreme,he,pipeline_eval,compare_to_original,simalign,255.0,,
256,,1.3min,eb8c645f5085495fa486f8b7cd8385d1,honorable-bird-536,,,,FINISHED,0.4447268106734434,443.0,0.5087209302325582,0.3950338600451467,0.2130434782608695,354.0,0.4622641509433962,0.1384180790960452,0.4650455927051672,407.0,0.6095617529880478,0.3759213759213759,0.6931767504088003,0.3958005249343831,0.5378031383737518,0.3131229235880399,0.5621750000000001,450751.0,align_tgt,xtreme,ml,pipeline_eval,compare_to_original,awesome,256.0,,
257,,1.3min,0385124f0a7241509eb6a6eba00b86ad,flawless-whale-487,,,,FINISHED,0.4433849821215733,436.0,0.4615384615384615,0.4266055045871559,0.2019417475728155,383.0,0.3939393939393939,0.1357702349869451,0.481962481962482,422.0,0.6162361623616236,0.3957345971563981,0.7091336189028603,0.3957010258915486,0.5024813895781638,0.3263497179693795,0.6616833333333334,450759.0,backtrans_candidates,xtreme,ta,pipeline_eval,compare_to_original,awesome,257.0,argmax,dummy
258,,1.5min,247a931902504f159df0e2648c4fc248,blushing-panda-504,,,,FINISHED,0.4011142061281337,388.0,0.4363636363636363,0.3711340206185567,0.1521252796420581,374.0,0.4657534246575342,0.0909090909090909,0.5287356321839081,432.0,0.5897435897435898,0.4791666666666667,0.6278949187694435,0.3952772073921971,0.5106100795755968,0.3224455611390285,0.6097666666666667,450758.0,backtrans_candidates,xtreme,sw,pipeline_eval,compare_to_original,simalign,258.0,argmax,ner
259,,2.3min,3c41e4013dd04befbb09caa5321937e5,delightful-hawk-132,,,,FINISHED,0.5382448085150787,4560.0,0.5134381843519809,0.5655701754385964,0.401375020461614,4074.0,0.6024570024570025,0.3009327442317133,0.1920757967269595,3543.0,0.1954425942156003,0.1888230313293818,0.7028391875210415,0.3949157030629358,0.4268676652991127,0.3674139771700747,0.87577503968254,450757.0,candidates,xtreme,ru,pipeline_eval,compare_to_original,awesome,259.0,argmax,ner
260,,2.1min,bd5886d924f7438dbc9ea8227dacc425,carefree-stoat-679,,,,FINISHED,0.547070707070707,4560.0,0.5071161048689139,0.593859649122807,0.3867909622373203,4074.0,0.5427937915742794,0.3004418262150221,0.1884816753926701,3543.0,0.1889897843359818,0.1879762912785774,0.7025025249691392,0.394745879120879,0.4135263962586563,0.3775971093044263,0.9269546031746032,450757.0,candidates,xtreme,ru,pipeline_eval,compare_to_original,awesome,260.0,argmax,dummy
261,,1.3min,4b35b290fe414452a4848ee796b5dea6,trusting-crane-784,,,,FINISHED,0.3210368893320039,383.0,0.2596774193548387,0.4203655352480417,0.2348484848484848,355.0,0.3583815028901734,0.1746478873239436,0.6173541963015647,377.0,0.6656441717791411,0.5755968169761273,0.7759576612903226,0.3939122649955238,0.3932082216264522,0.3946188340807174,1.0128333333333337,450749.0,candidates,xtreme,kk,pipeline_eval,compare_to_original,awesome,261.0,argmax,dummy
262,,2.7min,31cc8ce0facc4df8bd3cb2a2c5c30af5,bittersweet-ram-715,,,,FINISHED,0.3845659163987138,4985.0,0.53584229390681,0.2998996990972918,0.286332491886044,3885.0,0.4780252859723058,0.2043758043758043,0.4985915492957747,4499.0,0.8424114225277631,0.3540786841520338,0.6146842365535096,0.3938917355791183,0.6121097445600757,0.2903732515520981,0.4896758628145163,450740.0,backtrans_candidates,xtreme,fr,pipeline_eval,compare_to_original,awesome,262.0,argmax,ner
263,,3.1min,a17a016d77854c72bc8bad591a7555e5,industrious-wasp-537,,,,FINISHED,0.3831704044470002,5855.0,0.4365582004804542,0.3414175918018787,0.3154685494223364,4319.0,0.5138525875588081,0.2275989812456587,0.4665921162985741,4249.0,0.574526678141136,0.3927983054836432,0.7746193144567731,0.390512174643157,0.4949451952750878,0.3224710531789503,0.6705489812964821,450750.0,candidates,xtreme,ko,pipeline_eval,compare_to_original,awesome,263.0,argmax,ner
264,,1.8min,950f94eef4d54f51becd15b5f5610c17,indecisive-mouse-838,,,,FINISHED,0.4168794843730998,4725.0,0.4899942824471126,0.3627513227513227,0.2080968596292092,3576.0,0.3216374269005848,0.1538031319910514,0.5083762886597938,3959.0,0.701645175633615,0.3985855013892397,0.5563829622877624,0.3897144596033879,0.5152205980957489,0.3133768352365416,0.6054969472194478,450735.0,align_tgt,xtreme,es,pipeline_eval,compare_to_original,awesome,264.0,,
265,,1.4min,a9a548ed5064464e8f994815b6e6b355,bustling-snail-444,,,,FINISHED,0.386459802538787,388.0,0.4267912772585669,0.3530927835051546,0.15625,374.0,0.4729729729729729,0.0935828877005347,0.5229591836734694,432.0,0.5823863636363636,0.474537037037037,0.6261666090563429,0.3884595569294178,0.5046854082998661,0.3157453936348409,0.6088166666666667,450758.0,backtrans_candidates,xtreme,sw,pipeline_eval,compare_to_original,awesome,265.0,argmax,ner
266,,1.6min,616721b8dc494daa9e4fe0949859296f,sedate-shrew-666,,,,FINISHED,0.3538663171690694,393.0,0.3648648648648648,0.3435114503816794,0.2892057026476578,349.0,0.5,0.2034383954154728,0.5154639175257731,347.0,0.6382978723404256,0.4322766570605187,0.4669865204477953,0.3877995642701525,0.4765729585006693,0.3269054178145087,0.67565,450732.0,align_src,xtreme,bn,pipeline_eval,compare_to_original,awesome,266.0,,
267,,2.1min,d41912d536694764ac04e23794e994b3,tasteful-bass-682,,,,FINISHED,0.4667535853976532,450.0,0.5646687697160884,0.3977777777777778,0.2155963302752293,340.0,0.4895833333333333,0.138235294117647,0.4048027444253859,381.0,0.5841584158415841,0.3097112860892388,0.7866339668914776,0.3852183650615901,0.5593495934959349,0.2937660119555935,0.5245083333333335,450760.0,backtrans_candidates,xtreme,te,pipeline_eval,compare_to_original,awesome,267.0,argmax,ner
268,,2.1min,2d342f5e13724bfeab7bddea57816c4c,industrious-gnat-333,,,,FINISHED,0.4667535853976532,450.0,0.5646687697160884,0.3977777777777778,0.2134570765661252,340.0,0.5054945054945055,0.1352941176470588,0.3979416809605489,381.0,0.5742574257425742,0.3044619422572178,0.7852851011649294,0.3829309376754632,0.559016393442623,0.2912040990606319,0.519925,450760.0,backtrans_candidates,xtreme,te,pipeline_eval,compare_to_original,simalign,268.0,argmax,ner
269,,1.3min,69d75f6c0ab04586974bfe5132b2831a,caring-shad-355,,,,FINISHED,0.3460803059273422,388.0,0.2750759878419453,0.4664948453608247,0.2214156079854809,374.0,0.3446327683615819,0.1631016042780748,0.5225027442371021,432.0,0.4968684759916493,0.5509259259259259,0.6577946768060836,0.3827751196172249,0.365296803652968,0.4020100502512563,1.114933333333333,450758.0,model_transfer,xtreme,sw,pipeline_eval,compare_to_original,,269.0,,
270,,1.6min,20851e9d48f24237a3be05839d950840,adorable-perch-881,,,,FINISHED,0.2559366754617414,393.0,0.2657534246575342,0.2468193384223918,0.3444444444444445,349.0,0.4869109947643979,0.2664756446991404,0.5752066115702479,347.0,0.6744186046511628,0.5014409221902018,0.4962302947224126,0.3825538623226484,0.4471744471744471,0.3342516069788797,0.7388333333333332,450732.0,candidates,xtreme,bn,pipeline_eval,compare_to_original,simalign,270.0,argmax,ner
271,,1.9min,1524f54d2724488ea5d1de324d2ec6f0,trusting-smelt-286,,,,FINISHED,0.4440697020798201,5671.0,0.6125930521091811,0.3482630929289367,0.2016099524332235,3982.0,0.3712938005390835,0.1383726770467102,0.449438202247191,4510.0,0.7347760442878711,0.3237250554323725,0.7602267945338974,0.3822034710902292,0.5953696788648245,0.2814375485419755,0.4845067804341904,450743.0,align_tgt,xtreme,hu,pipeline_eval,compare_to_original,awesome,271.0,,
272,,1.9min,97b542d8a00c45929daf82208ccd6466,trusting-doe-373,,,,FINISHED,0.2562091503267973,393.0,0.2634408602150537,0.2493638676844783,0.3470149253731343,349.0,0.4973262032085561,0.2664756446991404,0.571900826446281,347.0,0.6705426356589147,0.4985590778097982,0.4939456248572081,0.3819517313746065,0.4455324357405141,0.3342516069788797,0.7446499999999999,450732.0,candidates,xtreme,bn,pipeline_eval,compare_to_original,awesome,272.0,argmax,ner
273,,2.3min,0179ac37b12f4b2489ddbf4ede512f2d,rumbling-horse-899,,,,FINISHED,0.283023872679045,3717.0,0.2791001831022757,0.287059456550982,0.3134999101204386,3704.0,0.4690693921463152,0.2354211663066954,0.5431108564881123,3884.0,0.6120077469335055,0.4881565396498455,0.5736296889189897,0.3818770226537217,0.4367881548974943,0.3392304290137107,0.7835351262626263,450765.0,candidates,xtreme,vi,pipeline_eval,compare_to_original,simalign,273.0,argmax,ner
274,,2.1min,be892e532c334e558c5146631deb65b6,loud-calf-954,,,,FINISHED,0.2803614137656125,3717.0,0.2769755841428196,0.2838310465429109,0.3132530120481928,3704.0,0.4690360796984383,0.2351511879049676,0.5435500071746304,3884.0,0.6139384116693679,0.4876416065911431,0.5721058383487001,0.3809333865177502,0.4365215403953834,0.3379035824856258,0.781688916964678,450765.0,candidates,xtreme,vi,pipeline_eval,compare_to_original,awesome,274.0,argmax,ner
275,,3.4min,445136b52289468ea4b3466ab40d75a6,wise-dog-567,,,,FINISHED,0.2314936708860759,3745.0,0.1864600326264274,0.3052069425901201,0.3738284066330208,3733.0,0.5713498622589531,0.2777926600589338,0.5867249385413823,3969.0,0.6406203399940352,0.5411942554799698,0.582786169421354,0.3805671576170586,0.3830766507346433,0.3780903293439329,1.0150070634920632,450744.0,candidates,xtreme,id,pipeline_eval,compare_to_original,awesome,275.0,argmax,ner
276,,3.8min,5f7653955be84975b8649e18564b0a41,popular-moth-394,,,,FINISHED,0.231578947368421,3745.0,0.1864710676446618,0.3054739652870494,0.3733766233766234,3733.0,0.571507454445058,0.2772568979373158,0.5867576791808875,3969.0,0.6403456495828367,0.5414462081128748,0.5828993757479703,0.3805002417688689,0.3829410723765705,0.3780903293439329,1.0147209523809522,450744.0,candidates,xtreme,id,pipeline_eval,compare_to_original,simalign,276.0,argmax,ner
277,,2.2min,12f361bd9b384fc4b3251e1dfc627038,stylish-hen-942,,,,FINISHED,0.403610880152037,4725.0,0.4599350297780184,0.3595767195767195,0.1936928531442433,3576.0,0.2910824453168816,0.1451342281879194,0.5077986814600417,3959.0,0.6986725663716814,0.3988380904268754,0.5570318414262981,0.3797569635445316,0.490758691999483,0.3097063621533442,0.627200795038296,450735.0,align_tgt,xtreme,es,pipeline_eval,compare_to_original,simalign,277.0,,
278,,1.5min,4f70c00119494b2fa1c32031e081b66c,enthused-flea-479,,,,FINISHED,0.2399020807833537,393.0,0.2311320754716981,0.2493638676844783,0.3130990415335463,349.0,0.3537906137184115,0.2808022922636103,0.6093514328808447,347.0,0.6392405063291139,0.5821325648414986,0.5279872058487548,0.3779677113010446,0.3913470993117011,0.3654729109274564,0.9306666666666666,450732.0,model_transfer,xtreme,bn,pipeline_eval,compare_to_original,,278.0,,
279,,1.3min,cb79bbeb07084cabbc7536cfff97c27c,efficient-pig-91,,,,FINISHED,0.4148148148148148,436.0,0.4491978609625668,0.3853211009174312,0.1753653444676409,383.0,0.4375,0.1096605744125326,0.4747774480712166,422.0,0.6349206349206349,0.3791469194312796,0.6950393809589609,0.3769740193581253,0.5124653739612188,0.298146655922643,0.5914499999999999,450759.0,align_tgt,xtreme,ta,pipeline_eval,compare_to_original,awesome,279.0,,
280,,2.5min,919f6cbc739a4d409f1937e965144a30,tasteful-mare-803,,,,FINISHED,0.4477124183006536,5671.0,0.585636933599316,0.3623699523893493,0.1861894432393347,3982.0,0.332258064516129,0.1293319939728779,0.4355249363486596,4510.0,0.6709736963544071,0.3223946784922394,0.7586099975637306,0.3762681752302585,0.5568779407694436,0.2841205959189437,0.5145090658005694,450743.0,align_tgt,xtreme,hu,pipeline_eval,compare_to_original,simalign,280.0,,
281,,1.3min,e7622f2352714c01b75e79bfef00c040,popular-auk-219,,,,FINISHED,0.4337349397590361,52.0,0.5806451612903226,0.3461538461538461,0.4210526315789473,40.0,0.7058823529411765,0.3,0.1666666666666666,25.0,0.2727272727272727,0.12,0.7079646017699115,0.3749999999999999,0.559322033898305,0.282051282051282,0.4963333333333333,450747.0,backtrans_candidates,xtreme,jv,pipeline_eval,compare_to_original,simalign,281.0,argmax,ner
282,,2.1min,68f6331fb8df4279b9d0657215f01dd5,loud-bear-509,,,,FINISHED,0.5348219032429559,4560.0,0.5190918472652218,0.5515350877192983,0.3293340288645452,4074.0,0.5646988670244484,0.2324496809032891,0.1931899130930331,3543.0,0.1950517836593785,0.1913632514817951,0.6830181797778028,0.3733934611048477,0.4140828165633126,0.3399852180339985,0.8270597619047616,450757.0,align_src,xtreme,ru,pipeline_eval,compare_to_original,simalign,282.0,,
283,,1.3min,4c08b6e1c9324fa29cffbec8efeb4e69,unruly-mink-848,,,,FINISHED,0.5688073394495413,56.0,0.5849056603773585,0.5535714285714286,0.2105263157894737,33.0,0.25,0.1818181818181818,0.1481481481481481,30.0,0.1666666666666666,0.1333333333333333,0.7116402116402116,0.3727272727272727,0.4059405940594059,0.3445378151260504,0.86,450754.0,candidates,xtreme,my,pipeline_eval,compare_to_original,simalign,283.0,argmax,dummy
284,,1.7min,71691eb0dc444a9db8b510841c4c90eb,trusting-turtle-242,,,,FINISHED,0.5346789778827571,4560.0,0.5237694572991165,0.5460526315789473,0.3323421374846947,4074.0,0.5782105903834449,0.2331860579283259,0.1867392238292997,3543.0,0.1895348837209302,0.1840248377081569,0.6823167994613399,0.371763423276097,0.4159804818542238,0.3360433604336043,0.8171648412698409,450757.0,align_src,xtreme,ru,pipeline_eval,compare_to_original,awesome,284.0,,
285,,2.0min,064586b69b4e4005a4153d384fda59a2,shivering-robin-823,,,,FINISHED,0.4057657657657658,4779.0,0.4763113367174281,0.3534212178279975,0.2541084997349355,3753.0,0.3772298006295908,0.191580069277911,0.4263072137461117,4291.0,0.5849593495934959,0.3353530645537171,0.5706160541738023,0.3710634193392814,0.4862234580384226,0.3000077984870935,0.6233486513486511,450756.0,align_src,xtreme,pt,pipeline_eval,compare_to_original,simalign,285.0,,
286,,2.7min,c7a704dee95a47738d3519174e18ac35,loud-dog-645,,,,FINISHED,0.4087523277467411,4779.0,0.4605297665879884,0.3674408872148985,0.2537704918032787,3753.0,0.3297827013208351,0.2062350119904076,0.4283817672223042,4291.0,0.5836012861736335,0.3383826613842927,0.578204785771521,0.3709189138838433,0.4604532839962997,0.3105357560633237,0.6896885353535349,450756.0,candidates,xtreme,pt,pipeline_eval,compare_to_original,simalign,286.0,argmax,dummy
287,,1.4min,73223c8b4fc14390b76aa3728116c264,upset-flea-159,,,,FINISHED,0.4072727272727273,436.0,0.4318766066838046,0.3853211009174312,0.182952182952183,383.0,0.4489795918367347,0.1148825065274151,0.4597014925373134,422.0,0.6209677419354839,0.3649289099526066,0.6947630233522177,0.3704453441295546,0.4979591836734693,0.2949234488315874,0.6007666666666667,450759.0,align_tgt,xtreme,ta,pipeline_eval,compare_to_original,simalign,287.0,,
288,,1.4min,9854cb53d795406586091280dd53fbbe,overjoyed-dog-806,,,,FINISHED,0.5321100917431193,56.0,0.5471698113207547,0.5178571428571429,0.2222222222222222,33.0,0.2857142857142857,0.1818181818181818,0.1886792452830188,30.0,0.217391304347826,0.1666666666666666,0.7037037037037037,0.3703703703703704,0.4123711340206185,0.3361344537815126,0.8316666666666666,450754.0,backtrans_candidates,xtreme,my,pipeline_eval,compare_to_original,awesome,288.0,argmax,dummy
289,,1.4min,e57edce1aab54d48bfa0febfd43d195f,placid-lynx-134,,,,FINISHED,0.3407022106631989,393.0,0.3484042553191489,0.3333333333333333,0.2556701030927835,349.0,0.4558823529411764,0.1776504297994269,0.4974619289340101,347.0,0.6024590163934426,0.4236311239193083,0.4628741146904272,0.3685636856368564,0.4497354497354497,0.3122130394857668,0.6746666666666666,450732.0,align_src,xtreme,bn,pipeline_eval,compare_to_original,simalign,289.0,,
290,,1.2min,c3f1a52051c641d190c97ebf0da648af,enchanting-horse-386,,,,FINISHED,0.1501210653753026,367.0,0.1350762527233115,0.1689373297002724,0.2681564245810056,375.0,0.4444444444444444,0.192,0.680161943319838,373.0,0.6847826086956522,0.675603217158177,0.562648961525366,0.3669201520912547,0.3902932254802831,0.3461883408071748,0.9076333333333332,450753.0,candidates,xtreme,ms,pipeline_eval,compare_to_original,simalign,290.0,argmax,dummy
291,,1.9min,20be1cc2ab6c406fb0c00d5520796f6b,trusting-bass-103,,,,FINISHED,0.3973137973137973,4779.0,0.4769862210495456,0.3404477924251936,0.2490765171503958,3753.0,0.3664596273291925,0.1886490807354116,0.4271065537226928,4291.0,0.5894175553732568,0.3348869727336285,0.5639385988341948,0.3661424966026014,0.484770595039198,0.2941589331669656,0.6121293326118324,450756.0,align_src,xtreme,pt,pipeline_eval,compare_to_original,awesome,291.0,,
292,,1.4min,c811e98445654436874d8b7711b2a946,victorious-crow-346,,,,FINISHED,0.3317191283292978,393.0,0.3163972286374134,0.3486005089058524,0.2866779089376054,349.0,0.3483606557377049,0.2435530085959885,0.4825396825396825,347.0,0.5371024734982333,0.4380403458213256,0.5231893991318255,0.3650561249389946,0.3895833333333333,0.3434343434343434,0.8818333333333332,450732.0,candidates,xtreme,bn,pipeline_eval,compare_to_original,simalign,292.0,argmax,dummy
293,,1.7min,a8debf508dbe41428a7b08d43e9797c9,youthful-bird-747,,,,FINISHED,0.3333333333333333,393.0,0.3172413793103448,0.3511450381679389,0.2984562607204117,349.0,0.3717948717948718,0.2492836676217765,0.4666666666666667,347.0,0.519434628975265,0.4236311239193083,0.5218185972127027,0.3645271925526702,0.3907563025210084,0.3415977961432507,0.87765,450732.0,candidates,xtreme,bn,pipeline_eval,compare_to_original,awesome,293.0,argmax,dummy
294,,2.0min,40553a4453314e53adc0ad7e50697fde,amusing-smelt-942,,,,FINISHED,0.15355751190648,3663.0,0.1628903857930189,0.1452361452361452,0.4115483633688856,3535.0,0.5880189174986863,0.3165487977369166,0.5536277602523659,3544.0,0.6276824034334764,0.4952031602708803,0.5741372644601704,0.3641417651146629,0.4276208411801632,0.3170731707317073,0.7483564285714287,450738.0,candidates,xtreme,fa,pipeline_eval,compare_to_original,awesome,294.0,argmax,ner
295,,1.4min,f53fd56f814c4227bb6bc96cad13fdee,fortunate-lark-973,,,,FINISHED,0.3072289156626506,393.0,0.3763837638376384,0.2595419847328244,0.2338709677419354,349.0,0.3945578231292517,0.166189111747851,0.5490909090909091,347.0,0.7438423645320197,0.4351585014409221,0.4487091615261595,0.3637426900584796,0.500805152979066,0.2855831037649219,0.5711666666666667,450732.0,backtrans_candidates,xtreme,bn,pipeline_eval,compare_to_original,simalign,295.0,argmax,dummy
296,,2.5min,5d33564d9a6445328f209dcf221b97d8,able-jay-937,,,,FINISHED,0.3946261682242991,4779.0,0.4467072203120867,0.3534212178279975,0.2494728304947283,3753.0,0.3188225538971808,0.2049027444710898,0.4279385705847608,4291.0,0.5840386940749698,0.3376835236541599,0.5761151350417144,0.3634925803600503,0.4504265621397279,0.3046868907431958,0.6929277849927845,450756.0,candidates,xtreme,pt,pipeline_eval,compare_to_original,awesome,296.0,argmax,dummy
297,,2.3min,ca3ad590a5174bdc899b64c02de04ae7,classy-crab-822,,,,FINISHED,0.1545113865667339,3663.0,0.1636641221374045,0.1463281463281463,0.4069406392694063,3535.0,0.5742268041237113,0.3151343705799151,0.5540306041962454,3544.0,0.6282647584973167,0.4954853273137697,0.5741372644601704,0.3632679180887372,0.4252184769038701,0.3170731707317073,0.7511859523809524,450738.0,candidates,xtreme,fa,pipeline_eval,compare_to_original,simalign,297.0,argmax,ner
298,,3.7min,85262e05777240a19517080337aefa48,worried-hound-740,,,,FINISHED,0.2015607156452226,3745.0,0.15658731332249,0.2827770360480641,0.3743183817062445,3733.0,0.5450819672131147,0.2850254487007768,0.5786856605294988,3969.0,0.6201036866359447,0.5424540186444948,0.5798913219264482,0.3618515697723618,0.350865676540576,0.3735476544072683,1.1011669047619046,450744.0,candidates,xtreme,id,pipeline_eval,compare_to_original,simalign,298.0,argmax,dummy
299,,1.3min,ab2c22b201114a50a124720a5769a4f2,auspicious-mole-342,,,,FINISHED,0.4,52.0,0.5714285714285714,0.3076923076923077,0.4210526315789473,40.0,0.7058823529411765,0.3,0.1666666666666666,25.0,0.2727272727272727,0.12,0.7064896755162242,0.3583815028901734,0.5535714285714286,0.2649572649572649,0.4793333333333333,450747.0,backtrans_candidates,xtreme,jv,pipeline_eval,compare_to_original,awesome,299.0,argmax,ner
300,,3.3min,16a54f89a89a4e07b6bb6e6590432919,agreeable-fish-769,,,,FINISHED,0.19128259405369,3745.0,0.1495186522262334,0.2654205607476635,0.3727144866385373,3733.0,0.5421994884910486,0.2839539244575408,0.5793437331898871,3969.0,0.6212864147678108,0.5427059712773998,0.5791473946372546,0.3578687757792235,0.3486329743164871,0.3676072333362453,1.090303015873016,450744.0,candidates,xtreme,id,pipeline_eval,compare_to_original,awesome,300.0,argmax,dummy
301,,3.6min,bdcceabc75da44c5b20e67f09f63c54f,polite-fly-538,,,,FINISHED,0.3387760189455316,4985.0,0.4473337722185648,0.272617853560682,0.2624323852730762,3885.0,0.4073672806067172,0.1935649935649935,0.4661466458658347,4499.0,0.7817896389324961,0.3320737941764836,0.6031939959856881,0.3575679428684784,0.5305371596762325,0.2696536764155883,0.5279042730154266,450740.0,backtrans_candidates,xtreme,fr,pipeline_eval,compare_to_original,simalign,301.0,argmax,dummy
